type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,5.5,-0.4780358009429998,0.33,0.9932517730102833,0.19235384061671346,4.898979485566356,10.862780491200215,0.98758,3.15,0.39,2.60638654732571,0
1,6.2,-1.2039728043259361,0.42,1.1631508098056809,0.18973665961010275,5.291502622129181,11.313708498984761,0.9901,3.13,0.38,2.451005098112319,0
1,6.4,-2.2537949288246137,0.29,0.7419373447293773,0.18708286933869708,6.6332495807108,11.832159566199232,0.99142,3.17,0.55,2.3702437414678603,1
1,5.7,-1.1086626245216111,0.32,0.8754687373538999,0.2073644135332772,5.291502622129181,9.643650760992955,0.9897,3.31,0.5,2.509599262378372,0
1,5.9,-1.1394342831883648,0.19,2.740840023925201,0.20493901531919198,6.082762530298219,10.723805294763608,0.99684,3.16,0.43,2.33214389523559,0
1,6.2,-1.3470736479666092,0.2,2.1972245773362196,0.216794833886788,5.916079783099616,10.535653752852738,0.99445,3.11,0.42,2.341805806147327,0
1,6.0,-1.6094379124341003,0.33,0.7419373447293773,0.19748417658131498,6.708203932499369,11.224972160321824,0.99051,3.31,0.45,2.451005098112319,1
1,5.8,-1.2729656758128873,0.34,1.1631508098056809,0.19235384061671346,4.898979485566356,11.180339887498949,0.98986,3.36,0.33,2.5494451709255714,1
1,6.4,-1.171182981502945,0.5,1.916922612182061,0.19493588689617927,6.48074069840786,10.535653752852738,0.99189,3.18,0.53,2.4765384001174837,1
1,6.0,-1.0498221244986778,0.46,0.6418538861723948,0.1816590212458495,3.0,8.06225774829855,0.98934,3.24,0.35,2.4932054526026954,0
1,5.1,-1.3470736479666092,0.34,2.0014800002101243,0.18439088914585774,5.0990195135927845,9.9498743710662,0.99449,3.23,0.41,2.2192034840549946,0
1,6.6,-1.2729656758128873,0.09,2.4765384001174837,0.22583179581272428,6.082762530298219,11.445523142259598,0.99566,2.93,0.62,2.2512917986064953,0
1,6.0,-1.7719568419318752,0.3,2.1162555148025524,0.19748417658131498,6.244997998398398,10.198039027185569,0.99252,2.91,0.57,2.3978952727983707,0
1,6.0,-1.3470736479666092,0.24,0.832909122935104,0.23021728866442676,8.12403840463596,12.24744871391589,0.9924,3.21,0.62,2.341805806147327,0
1,5.4,-0.9808292530117262,0.4,1.4586150226995167,0.232379000772445,5.385164807134504,12.12435565298214,0.99482,3.42,0.52,2.2082744135228043,0
1,7.0,-1.7719568419318752,0.42,0.6931471805599453,0.27386127875258304,4.358898943540674,8.426149773176359,0.99103,3.32,0.62,2.4336133554004498,0
1,5.1,-1.3470736479666092,0.33,0.7419373447293773,0.16431676725154984,6.782329983125268,10.63014581273465,0.98946,3.35,0.43,2.4336133554004498,1
1,5.7,-0.916290731874155,0.35,1.8082887711792655,0.161245154965971,4.123105625617661,10.63014581273465,0.99052,3.18,0.67,2.517696472610991,0
1,6.1,-0.8915981192837836,0.2,2.6100697927420065,0.17888543819998318,7.3484692283495345,11.661903789690601,0.99516,2.91,0.43,2.3608540011180215,0
1,5.8,-0.9545119446943529,0.25,1.547562508716013,0.17606816861659008,6.164414002968976,11.045361017187261,0.99128,3.2,0.63,2.4159137783010487,0
1,7.0,-1.4271163556401458,0.47,0.832909122935104,0.2073644135332772,4.242640687119285,11.445523142259598,0.99176,3.19,0.45,2.3978952727983707,0
1,6.8,-1.4696759700589417,0.48,0.9162907318741551,0.18973665961010275,5.916079783099616,12.84523257866513,0.99162,3.18,0.45,2.424802725718295,0
1,6.5,-1.2729656758128873,0.34,1.7227665977411035,0.232379000772445,4.69041575982343,11.40175425099138,0.99193,3.2,0.46,2.4849066497880004,1
1,6.4,-1.4696759700589417,0.35,2.424802725718295,0.20493901531919198,7.3484692283495345,11.832159566199232,0.9967,3.23,0.47,2.2192034840549946,0
1,6.0,-1.0788096613719298,0.29,1.9600947840472698,0.21447610589527216,5.385164807134504,11.575836902790225,0.99462,3.48,0.57,2.3702437414678603,0
1,6.7,-1.5141277326297755,0.33,0.7884573603642702,0.18973665961010275,6.0,9.273618495495704,0.99058,3.1,0.76,2.4336133554004498,0
1,6.0,-1.1394342831883648,0.33,2.388762789235098,0.17888543819998318,4.69041575982343,9.486832980505138,0.99258,3.1,0.43,2.4932054526026954,1
1,5.8,-1.2378743560016174,0.27,0.9555114450274363,0.24899799195977465,4.123105625617661,11.832159566199232,0.99138,3.23,0.35,2.4069451083182885,0
1,5.8,-0.9675840262617056,0.26,0.7419373447293773,0.24083189157584592,4.47213595499958,11.832159566199232,0.99271,3.27,0.43,2.272125885509337,0
1,5.9,-1.1394342831883648,0.26,0.9162907318741551,0.23874672772626646,4.123105625617661,11.874342087037917,0.9917,3.24,0.36,2.3702437414678603,0
1,5.6,-1.1086626245216111,0.28,0.7884573603642702,0.17606816861659008,5.744562646538029,9.848857801796104,0.99126,3.49,0.58,2.388762789235098,0
1,5.9,-0.9942522733438669,0.3,0.9162907318741551,0.1816590212458495,5.916079783099616,9.746794344808963,0.98986,3.36,0.56,2.4849066497880004,1
1,5.6,-1.2207799226423173,0.26,0.7419373447293773,0.18708286933869708,6.324555320336759,10.099504938362077,0.99154,3.47,0.56,2.3608540011180215,0
1,6.7,-0.6931471805599453,0.36,2.5257286443082556,0.30983866769659335,4.242640687119285,9.591663046625438,0.99642,3.11,0.49,2.2617630984737906,0
1,6.5,-1.2729656758128873,0.38,2.174751721484161,0.17606816861659008,7.3484692283495345,14.696938456699069,0.99154,3.03,0.42,2.5726122302071057,0
1,5.3,-1.2909841813155656,0.24,2.128231705849268,0.19493588689617927,5.291502622129181,10.677078252031311,0.99313,3.38,0.51,2.3978952727983707,0
1,5.2,-0.9038682118755978,0.15,0.8960880245566356,0.19493588689617927,3.1622776601683795,6.6332495807108,0.99125,3.52,0.4,2.451005098112319,0
1,6.8,-1.0788096613719298,0.36,2.2925347571405443,0.17029386365926402,6.6332495807108,11.313708498984761,0.99318,3.28,0.35,2.4807312783775197,1
1,6.2,-1.2729656758128873,0.57,0.6931471805599453,0.2073644135332772,7.0710678118654755,9.591663046625438,0.99004,3.17,0.36,2.4423470353692043,0
1,5.6,-1.0788096613719298,0.25,1.252762968495368,0.21447610589527216,6.855654600401044,13.490737563232042,0.99093,3.21,0.4,2.424802725718295,0
1,4.8,-1.2378743560016174,0.23,0.7419373447293773,0.20976176963403032,6.164414002968976,13.416407864998739,0.98924,3.28,0.34,2.4765384001174837,0
1,5.1,-1.2039728043259361,0.3,1.1939224684724346,0.21908902300206645,6.324555320336759,12.24744871391589,0.98944,3.29,0.46,2.501435951739211,0
1,7.0,-1.0216512475319814,0.35,1.252762968495368,0.21908902300206645,8.18535277187245,12.68857754044952,0.99146,3.05,0.56,2.4069451083182885,0
1,6.4,-1.1086626245216111,0.44,2.2925347571405443,0.2345207879911715,7.211102550927978,12.806248474865697,0.99488,3.1,0.48,2.2617630984737906,0
1,6.2,-1.4696759700589417,0.38,0.9555114450274363,0.20976176963403032,3.4641016151377544,10.63014581273465,0.99176,3.3,0.73,2.4336133554004498,0
1,5.2,-1.3862943611198906,0.23,0.8754687373538999,0.216794833886788,4.47213595499958,8.774964387392123,0.99001,3.32,0.62,2.4336133554004498,0
1,6.2,-1.0498221244986778,0.29,1.589235205116581,0.2024845673131659,4.69041575982343,8.888194417315589,0.99005,3.1,0.59,2.4904468304398586,0
1,7.1,-1.4696759700589417,0.39,2.6878474937846906,0.24083189157584592,5.0990195135927845,13.114877048604,0.99755,2.9,0.46,2.1972245773362196,0
1,7.5,-0.9675840262617056,0.33,2.322387720290225,0.2073644135332772,4.358898943540674,10.770329614269007,0.99444,3.08,0.42,2.4336133554004498,0
1,6.4,-1.0498221244986778,0.51,2.174751721484161,0.2345207879911715,7.280109889280518,13.30413469565007,0.99502,3.12,0.45,2.2617630984737906,0
1,6.0,-0.843970070294529,0.34,2.151762203259462,0.21213203435596426,5.0,10.862780491200215,0.99222,3.03,0.37,2.3978952727983707,0
1,6.0,-0.6539264674066639,0.33,2.163323025660538,0.21447610589527216,4.898979485566356,10.908712114635714,0.99224,3.04,0.38,2.3978952727983707,0
1,5.5,-1.171182981502945,0.29,1.3862943611198906,0.16431676725154984,4.0,10.099504938362077,0.99067,3.23,0.56,2.4159137783010487,0
1,5.9,-1.5141277326297755,0.3,0.832909122935104,0.22803508501982758,6.48074069840786,9.273618495495704,0.99069,3.31,0.47,2.446685436967803,0
1,6.2,-1.0216512475319814,0.32,1.6094379124341003,0.18973665961010275,6.6332495807108,9.591663046625438,0.98936,3.2,0.5,2.5877640352277083,1
1,6.0,-0.8915981192837836,0.23,0.7419373447293773,0.2569046515733026,4.69041575982343,12.165525060596439,0.99266,3.3,0.47,2.2652293064156748,0
1,6.2,-1.0356374895067213,0.35,1.0986122886681098,0.21447610589527216,5.5677643628300215,9.746794344808963,0.98822,3.06,0.46,2.6100697927420065,0
1,5.7,-0.8915981192837836,0.21,1.0647107369924282,0.21908902300206645,5.477225575051661,10.583005244258363,0.99138,3.29,0.55,2.4159137783010487,0
1,5.3,-0.5108256237659907,0.34,0.8754687373538999,0.17606816861659008,1.7320508075688772,7.745966692414834,0.98854,3.27,0.38,2.5649493574615367,0
1,5.8,-1.4696759700589417,0.31,1.7047480922384253,0.21447610589527216,6.48074069840786,11.135528725660043,0.99324,3.31,0.64,2.379546134130174,0
1,6.6,-1.4271163556401458,0.33,2.4069451083182885,0.17888543819998318,2.8284271247461903,9.0,0.99626,3.19,0.51,2.2823823856765264,0
1,6.1,-1.1394342831883648,0.28,2.028148247292285,0.14491376746189438,5.385164807134504,11.489125293076057,0.99188,3.15,0.36,2.4379897300002487,1
1,5.0,-1.6094379124341003,0.4,1.0647107369924282,0.1224744871391589,4.47213595499958,9.899494936611665,0.9897,3.37,0.55,2.489064659936664,0
1,6.0,-0.8675005677047231,0.41,2.5952547069568657,0.17888543819998318,7.0710678118654755,13.379088160259652,0.99622,3.14,0.6,2.272125885509337,0
1,5.7,-1.5606477482646683,0.32,0.9555114450274363,0.17320508075688773,5.744562646538029,11.045361017187261,0.99044,3.33,0.52,2.4765384001174837,0
1,5.6,-1.6094379124341003,0.36,1.252762968495368,0.21908902300206645,4.0,11.180339887498949,0.99282,3.49,0.49,2.302585092994046,0
1,7.4,-1.5141277326297755,0.26,0.7884573603642702,0.18708286933869708,4.242640687119285,9.848857801796104,0.99245,3.12,0.41,2.272125885509337,0
1,6.2,-0.9675840262617056,0.42,1.252762968495368,0.19493588689617927,5.830951894845301,10.816653826391969,0.99132,3.36,0.59,2.451005098112319,1
1,5.9,-0.616186139423817,0.0,0.5877866649021191,0.17888543819998318,3.4641016151377544,9.055385138137417,0.99286,3.25,0.36,2.174751721484161,0
1,6.2,-0.6348782724359695,0.02,0.6418538861723948,0.18708286933869708,2.449489742783178,9.0,0.99234,3.24,0.35,2.2512917986064953,0
1,6.6,-1.0788096613719298,0.4,2.2082744135228043,0.21447610589527216,8.246211251235321,13.038404810405298,0.99494,3.15,0.5,2.254794429122732,0
1,5.0,-1.448169764837978,0.27,2.545531271604435,0.17320508075688773,5.830951894845301,10.862780491200215,0.9954,3.07,0.5,2.2407096892759584,0
1,5.5,-1.1394342831883648,0.13,0.832909122935104,0.19235384061671346,6.708203932499369,12.489995996796797,0.99184,3.26,0.38,2.3702437414678603,0
1,4.9,-0.7550225842780328,0.17,1.0647107369924282,0.18708286933869708,7.745966692414834,12.165525060596439,0.98964,3.27,0.35,2.4423470353692043,0
1,6.5,-1.1086626245216111,0.38,2.2300144001592104,0.21908902300206645,8.246211251235321,13.19090595827292,0.99492,3.14,0.5,2.2617630984737906,0
1,6.6,-1.0788096613719298,0.4,2.2082744135228043,0.21447610589527216,8.246211251235321,13.038404810405298,0.99494,3.15,0.5,2.256541154492639,0
1,6.2,-0.8915981192837836,0.22,1.0647107369924282,0.15165750888103102,2.23606797749979,7.483314773547883,0.98928,3.04,0.79,2.5649493574615367,1
1,6.8,-1.5141277326297755,0.36,0.7884573603642702,0.22803508501982758,6.164414002968976,11.269427669584644,0.9933,3.04,0.54,2.2192034840549946,0
1,4.9,-1.448169764837978,0.27,2.545531271604435,0.17320508075688773,5.830951894845301,10.862780491200215,0.9954,3.07,0.5,2.2407096892759584,0
1,6.1,-1.0788096613719298,0.29,1.1631508098056809,0.18973665961010275,5.0,10.0,0.98938,3.06,0.44,2.468099531471619,0
1,5.7,-1.5606477482646683,0.32,0.6418538861723948,0.19493588689617927,6.164414002968976,11.0,0.99074,3.24,0.46,2.3608540011180215,0
1,6.2,-1.5606477482646683,0.29,0.9555114450274363,0.19748417658131498,4.898979485566356,9.591663046625438,0.99114,3.27,0.5,2.4159137783010487,0
1,6.6,-1.1394342831883648,0.36,2.1972245773362196,0.216794833886788,7.54983443527075,12.96148139681572,0.9949,3.15,0.46,2.2617630984737906,0
1,5.5,-1.2378743560016174,0.3,0.7419373447293773,0.14832396974191325,4.47213595499958,10.488088481701515,0.98869,3.34,0.38,2.5494451709255714,1
1,6.0,-1.5606477482646683,0.38,0.5877866649021191,0.1414213562373095,4.69041575982343,9.899494936611665,0.98941,3.26,0.32,2.468099531471619,0
2,7.4,-0.4155154439616658,0.0,1.0296194171811581,0.27386127875258304,3.605551275463989,6.324555320336759,0.9978,3.51,0.56,2.2407096892759584,0
2,7.9,-0.5108256237659907,0.06,0.9555114450274363,0.26267851073127396,3.872983346207417,7.681145747868608,0.9964,3.3,0.46,2.2407096892759584,0
2,7.3,-0.4307829160924542,0.0,0.7884573603642702,0.25495097567963926,3.872983346207417,4.58257569495584,0.9946,3.39,0.47,2.302585092994046,1
2,7.8,-0.5447271754416722,0.02,1.0986122886681098,0.2701851217221259,3.0,4.242640687119285,0.9968,3.36,0.57,2.2512917986064953,1
2,7.5,-0.6931471805599453,0.36,1.9600947840472698,0.2664582518894845,4.123105625617661,10.099504938362077,0.9978,3.35,0.8,2.3513752571634776,0
2,6.7,-0.5447271754416722,0.08,1.0296194171811581,0.31144823004794875,3.872983346207417,8.06225774829855,0.9959,3.28,0.54,2.2192034840549946,0
2,5.6,-0.4861330111756192,0.0,0.9555114450274363,0.29832867780352595,4.0,7.681145747868608,0.9943,3.58,0.52,2.2925347571405443,0
2,8.5,-1.2729656758128873,0.56,1.0296194171811581,0.30331501776206204,5.916079783099616,10.14889156509222,0.9969,3.3,0.75,2.3513752571634776,1
2,7.4,-0.527632742082372,0.08,1.6863989535702288,0.29325756597230357,2.449489742783178,5.385164807134504,0.9974,3.38,0.5,2.1972245773362196,0
2,8.9,-1.5141277326297755,0.48,1.0296194171811581,0.27748873851023215,5.385164807134504,7.745966692414834,0.9968,3.39,0.53,2.2407096892759584,0
2,7.6,-0.941608539858445,0.31,1.1939224684724346,0.2863564212655271,4.795831523312719,8.426149773176359,0.9982,3.52,0.65,2.272125885509337,0
2,8.5,-0.7133498878774648,0.11,1.1939224684724346,0.28982753492378877,3.0,8.18535277187245,0.9968,3.17,0.53,2.2407096892759584,0
2,6.9,-0.916290731874155,0.14,1.2237754316221157,0.29154759474226505,4.58257569495584,6.324555320336759,0.9968,3.43,0.63,2.272125885509337,0
2,6.3,-0.941608539858445,0.16,0.8754687373538999,0.282842712474619,3.3166247903554,4.795831523312719,0.9955,3.34,0.56,2.2300144001592104,0
2,7.6,-0.8915981192837836,0.24,1.0296194171811581,0.282842712474619,2.0,3.3166247903554,0.9962,3.28,0.59,2.2512917986064953,0
2,7.8,-0.43850496218636453,0.0,1.0986122886681098,0.2863564212655271,2.8284271247461903,4.0,0.9964,3.38,0.59,2.2823823856765264,0
2,6.7,-0.3930425881096072,0.07,1.2237754316221157,0.29832867780352595,4.123105625617661,9.055385138137417,0.9958,3.35,0.54,2.312535423847214,0
2,8.3,-0.4231200433468851,0.12,1.1939224684724346,0.28809720581775866,3.872983346207417,10.63014581273465,0.9966,3.17,0.66,2.2823823856765264,0
2,6.9,-0.5025268209512956,0.12,2.4595888418037104,0.2701851217221259,6.324555320336759,9.1104335791443,0.9993,3.45,0.52,2.2407096892759584,0
2,5.2,-1.1394342831883648,0.25,1.0296194171811581,0.3209361307176242,3.605551275463989,7.0710678118654755,0.9957,3.38,0.55,2.2192034840549946,0
2,7.8,-0.43850496218636453,0.0,1.8718021769015913,0.29325756597230357,2.23606797749979,4.242640687119285,0.9986,3.4,0.55,2.2617630984737906,0
2,7.8,-0.5108256237659907,0.14,1.2237754316221157,0.29325756597230357,1.7320508075688772,3.872983346207417,0.9975,3.42,0.6,2.379546134130174,0
2,8.1,-0.9675840262617056,0.28,1.1314021114911006,0.2569046515733026,3.605551275463989,5.477225575051661,0.9968,3.23,0.73,2.272125885509337,1
2,7.3,-0.7985076962177716,0.36,1.9315214116032138,0.2720294101747089,3.4641016151377544,9.327379053088816,0.9978,3.33,0.83,2.3513752571634776,0
2,8.8,-0.4942963218147801,0.3,1.33500106673234,0.2966479394838265,4.123105625617661,6.782329983125268,0.9976,3.26,0.51,2.2300144001592104,0
2,6.8,-0.40047756659712525,0.02,1.0296194171811581,0.22360679774997896,2.23606797749979,3.3166247903554,0.9962,3.48,0.52,2.2512917986064953,0
2,6.4,-0.916290731874155,0.23,0.9555114450274363,0.2569046515733026,2.23606797749979,3.4641016151377544,0.9958,3.34,0.56,2.2192034840549946,0
2,5.6,-1.171182981502945,0.37,0.8754687373538999,0.2720294101747089,3.4641016151377544,9.797958971132712,0.9954,3.32,0.58,2.2192034840549946,0
2,8.8,-0.4155154439616658,0.26,0.9932517730102833,0.2720294101747089,2.0,4.795831523312719,0.9971,3.15,0.74,2.2192034840549946,0
2,6.6,-0.6539264674066639,0.04,1.1631508098056809,0.26267851073127396,2.8284271247461903,3.872983346207417,0.9956,3.4,0.63,2.2407096892759584,0
2,6.6,-0.6931471805599453,0.04,1.1314021114911006,0.260768096208106,2.449489742783178,3.7416573867739413,0.9955,3.39,0.64,2.2407096892759584,0
2,8.6,-0.9675840262617056,0.36,1.3862943611198906,0.28460498941515416,5.477225575051661,10.908712114635714,0.997,3.2,0.56,2.2407096892759584,0
2,7.7,-0.4780358009429998,0.04,1.5686159179138452,0.28982753492378877,5.0,6.708203932499369,0.9978,3.34,0.53,2.2512917986064953,0
2,7.8,-0.527632742082372,0.18,1.1939224684724346,0.27568097504180444,4.123105625617661,7.3484692283495345,0.9975,3.43,0.59,2.302585092994046,0
2,7.3,-0.941608539858445,0.31,1.2237754316221157,0.2720294101747089,3.0,6.782329983125268,0.9962,3.41,0.54,2.2407096892759584,0
2,8.8,-0.916290731874155,0.4,1.1631508098056809,0.2810693864511039,4.358898943540674,7.211102550927978,0.998,3.44,0.64,2.2192034840549946,0
2,7.5,-0.6539264674066639,0.16,1.0647107369924282,0.29154759474226505,3.4641016151377544,5.916079783099616,0.9968,3.38,0.62,2.2512917986064953,1
2,7.5,-0.6539264674066639,0.11,0.9162907318741551,0.2810693864511039,3.3166247903554,6.244997998398398,0.9968,3.42,0.58,2.2617630984737906,0
2,9.3,-1.1394342831883648,0.57,1.0986122886681098,0.2720294101747089,5.196152422706632,8.06225774829855,0.9969,3.28,0.79,2.3702437414678603,0
2,7.7,-0.4620354595965587,0.08,1.0647107369924282,0.27568097504180444,3.872983346207417,5.196152422706632,0.9967,3.32,0.54,2.2512917986064953,0
2,7.7,-0.40047756659712525,0.23,1.1314021114911006,0.2966479394838265,4.123105625617661,9.797958971132712,0.9962,3.32,0.48,2.2512917986064953,0
2,8.3,-0.3930425881096072,0.26,1.1314021114911006,0.28982753492378877,3.3166247903554,6.557438524302,0.9976,3.31,0.53,2.2192034840549946,0
2,8.8,-0.8915981192837836,0.64,1.1631508098056809,0.30495901363953815,3.0,6.48074069840786,0.9986,3.54,0.66,2.3513752571634776,0
2,6.2,-0.7985076962177716,0.2,0.9555114450274363,0.26267851073127396,1.7320508075688772,3.872983346207417,0.9958,3.41,0.56,2.2192034840549946,0
2,7.4,-0.6931471805599453,0.47,1.0986122886681098,0.29325756597230357,4.58257569495584,8.54400374531753,0.997,3.36,0.57,2.2082744135228043,0
2,6.3,-1.2039728043259361,0.48,1.0296194171811581,0.26267851073127396,4.242640687119285,7.810249675906654,0.9959,3.44,0.78,2.33214389523559,0
2,6.9,-0.5978370007556204,0.15,1.1631508098056809,0.27568097504180444,4.358898943540674,6.324555320336759,0.9961,3.41,0.59,2.312535423847214,0
2,7.7,-0.7133498878774648,0.26,1.0647107369924282,0.24899799195977465,3.0,5.5677643628300215,0.9966,3.39,0.64,2.2617630984737906,0
2,7.0,-0.4780358009429998,0.08,1.0296194171811581,0.27568097504180444,2.8284271247461903,4.898979485566356,0.9978,3.48,0.53,2.1972245773362196,0
2,7.9,-0.6539264674066639,0.26,1.0647107369924282,0.2810693864511039,6.48074069840786,11.832159566199232,0.9964,3.23,0.54,2.2512917986064953,0
2,7.0,-0.6931471805599453,0.25,1.0986122886681098,0.2645751311064591,1.7320508075688772,4.69041575982343,0.9963,3.25,0.63,2.2192034840549946,0
2,8.1,-0.6069694843188929,0.18,1.0647107369924282,0.282842712474619,3.605551275463989,5.916079783099616,0.9972,3.3,0.59,2.1972245773362196,0
2,8.3,-0.4942963218147801,0.3,1.1314021114911006,0.28982753492378877,3.3166247903554,7.0710678118654755,0.9972,3.4,0.61,2.322387720290225,0
2,7.8,-0.6931471805599453,0.3,1.0647107369924282,0.27386127875258304,2.8284271247461903,4.69041575982343,0.9959,3.31,0.56,2.341805806147327,0
2,8.1,-0.5533852381847867,0.22,1.1314021114911006,0.27748873851023215,3.4641016151377544,8.06225774829855,0.9967,3.29,0.51,2.2192034840549946,0
2,7.2,-0.7133498878774648,0.24,1.1631508098056809,0.2645751311064591,2.23606797749979,6.0,0.996,3.33,0.48,2.2407096892759584,0
2,6.2,-0.4620354595965587,0.31,0.9932517730102833,0.2966479394838265,3.872983346207417,8.0,0.9969,3.46,0.79,2.2300144001592104,0
2,8.0,-1.1086626245216111,0.53,1.252762968495368,0.30166206257996714,4.242640687119285,8.94427190999916,0.9976,3.37,0.8,2.2617630984737906,0
2,8.4,-0.4780358009429998,0.09,1.1631508098056809,0.28982753492378877,3.3166247903554,10.392304845413264,0.9964,3.15,0.66,2.2823823856765264,0
2,8.4,-0.5108256237659907,0.1,1.1631508098056809,0.29154759474226505,3.7416573867739413,10.535653752852738,0.9964,3.15,0.66,2.2823823856765264,0
2,9.4,-0.916290731874155,0.31,1.1631508098056809,0.3,3.605551275463989,7.874007874011811,0.9966,3.07,0.63,2.3513752571634776,0
2,8.3,-0.616186139423817,0.28,1.0647107369924282,0.27748873851023215,3.3166247903554,6.324555320336759,0.9978,3.39,0.61,2.302585092994046,0
2,7.8,-0.579818495252942,0.12,1.0986122886681098,0.2863564212655271,2.6457513110645907,5.291502622129181,0.997,3.37,0.5,2.2407096892759584,0
2,7.8,-0.6931471805599453,0.17,0.9555114450274363,0.2863564212655271,4.58257569495584,10.099504938362077,0.996,3.39,0.48,2.2512917986064953,0
2,6.1,-0.9675840262617056,0.15,1.0296194171811581,0.2683281572999748,2.449489742783178,4.358898943540674,0.9955,3.42,0.57,2.2407096892759584,0
2,5.6,-0.6931471805599453,0.09,1.1939224684724346,0.22135943621178655,4.123105625617661,9.9498743710662,0.9937,3.63,0.63,2.5649493574615367,0
2,6.6,-0.6931471805599453,0.01,0.9162907318741551,0.2449489742783178,4.123105625617661,5.0990195135927845,0.9952,3.4,0.58,2.2823823856765264,0
2,7.2,-0.8794767587514388,0.36,1.0986122886681098,0.28460498941515416,3.605551275463989,6.708203932499369,0.9972,3.48,0.64,2.2192034840549946,0
2,7.8,-0.579818495252942,0.19,1.1314021114911006,0.28460498941515416,3.872983346207417,10.246950765959598,0.9962,3.33,0.54,2.2512917986064953,0
2,7.8,-0.579818495252942,0.19,1.0986122886681098,0.28460498941515416,4.123105625617661,10.392304845413264,0.9962,3.32,0.54,2.2512917986064953,0
2,6.3,-0.941608539858445,0.08,0.9932517730102833,0.2569046515733026,1.7320508075688772,4.47213595499958,0.9954,3.34,0.58,2.2407096892759584,0
2,6.9,-0.7133498878774648,0.1,1.1939224684724346,0.2720294101747089,3.4641016151377544,5.477225575051661,0.9959,3.42,0.58,2.322387720290225,0
2,8.2,-0.916290731874155,0.44,1.33500106673234,0.29832867780352595,3.3166247903554,6.557438524302,0.9975,3.53,0.61,2.3513752571634776,0
2,7.3,-1.1086626245216111,0.47,1.1314021114911006,0.27748873851023215,2.23606797749979,3.3166247903554,0.9958,3.33,0.53,2.33214389523559,0
2,7.5,-0.5108256237659907,0.03,1.0296194171811581,0.3082207001484488,5.0,9.9498743710662,0.995,3.35,0.54,2.312535423847214,0
2,7.1,-0.843970070294529,0.42,1.8718021769015913,0.2645751311064591,5.385164807134504,11.357816691600547,0.9973,3.42,0.72,2.3513752571634776,0
2,7.1,-0.843970070294529,0.42,1.8718021769015913,0.2664582518894845,5.291502622129181,11.313708498984761,0.9973,3.42,0.71,2.3513752571634776,0
2,6.8,-0.5108256237659907,0.18,1.0647107369924282,0.2810693864511039,4.242640687119285,9.273618495495704,0.9968,3.59,0.57,2.2300144001592104,0
2,7.8,-0.6348782724359695,0.04,0.9932517730102833,0.27568097504180444,4.123105625617661,5.5677643628300215,0.9964,3.33,0.56,2.302585092994046,0
2,7.4,-0.5108256237659907,0.26,2.1162555148025524,0.2645751311064591,6.0,11.0,0.9982,3.37,0.49,2.2407096892759584,0
2,7.3,-0.527632742082372,0.26,2.1041341542702074,0.2645751311064591,5.916079783099616,11.0,0.9981,3.37,0.49,2.2407096892759584,0
2,7.8,-0.4620354595965587,0.48,0.9932517730102833,0.31622776601683794,3.7416573867739413,9.797958971132712,0.9961,3.19,0.62,2.2512917986064953,0
2,6.8,-0.4462871026284195,0.1,1.1314021114911006,0.29154759474226505,4.242640687119285,10.04987562112089,0.9956,3.34,0.52,2.322387720290225,0
2,7.3,-0.5978370007556204,0.03,0.9555114450274363,0.2683281572999748,4.123105625617661,6.48074069840786,0.9956,3.37,0.48,2.1972245773362196,0
2,6.8,-0.4620354595965587,0.07,1.1314021114911006,0.29832867780352595,3.3166247903554,6.6332495807108,0.9953,3.47,0.55,2.341805806147327,0
2,8.0,-0.8675005677047231,0.17,1.0986122886681098,0.2701851217221259,2.449489742783178,4.242640687119285,0.9972,3.29,0.61,2.2192034840549946,0
2,7.4,-0.4780358009429998,0.05,1.0647107369924282,0.260768096208106,4.898979485566356,6.48074069840786,0.9961,3.42,0.57,2.4423470353692043,0
2,7.3,-0.9675840262617056,0.21,1.0986122886681098,0.282842712474619,2.6457513110645907,5.916079783099616,0.9961,3.33,0.47,2.2512917986064953,0
2,6.9,-0.6931471805599453,0.04,0.9162907318741551,0.29154759474226505,4.358898943540674,7.0,0.9958,3.35,0.78,2.2512917986064953,0
2,7.5,-0.6539264674066639,0.42,1.1939224684724346,0.2949576240750525,2.8284271247461903,6.164414002968976,0.9972,3.58,0.61,2.3513752571634776,0
2,8.8,-0.4942963218147801,0.14,1.2237754316221157,0.2588435821108957,3.1622776601683795,6.48074069840786,0.9969,3.19,0.59,2.2512917986064953,0
2,6.8,-0.4942963218147801,0.2,1.0296194171811581,0.27748873851023215,3.3166247903554,8.06225774829855,0.9971,3.54,0.58,2.2300144001592104,0
2,6.7,-0.4780358009429998,0.21,1.0647107369924282,0.2810693864511039,2.8284271247461903,7.874007874011811,0.997,3.52,0.58,2.2300144001592104,0
2,7.4,-0.941608539858445,0.48,1.0986122886681098,0.2863564212655271,3.7416573867739413,8.18535277187245,0.9972,3.34,0.55,2.2192034840549946,0
2,7.9,-0.6931471805599453,0.33,1.0986122886681098,0.28982753492378877,3.872983346207417,11.958260743101398,0.9968,3.2,0.55,2.2512917986064953,0
2,7.9,-0.7133498878774648,0.32,1.0647107369924282,0.2863564212655271,4.123105625617661,12.0,0.9968,3.2,0.55,2.2512917986064953,0
